fact_id,date_key,hs_code,country_key,trade_flow_key,is_total,trade_value_usd_million,observation_status,reported_quantity_unit,source_report_date,source_file
29843,202407,71011020,EGYPT A RP,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29844,202407,71011020,FRANCE,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29845,202407,71011020,GERMANY,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29846,202407,71011020,HONG KONG,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29847,202407,71011020,JAPAN,export,0,0.19,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29848,202407,71011020,NETHERLAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29849,202407,71011020,SPAIN,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29850,202407,71011020,SWITZERLAND,export,0,0.01,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29851,202407,71011020,THAILAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29852,202407,71011020,U K,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29853,202407,71011020,U S A,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29854,202407,71011020,TOTAL,export,1,0.25,R,KGS,2026-08-20,gemstrategy_data/raw/export/71011020/71011020_2024_07.html
29855,202407,71012100,AUSTRALIA,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012100/71012100_2024_07.html
29856,202407,71012100,HONG KONG,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012100/71012100_2024_07.html
29857,202407,71012100,NETHERLAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012100/71012100_2024_07.html
29858,202407,71012100,TOTAL,export,1,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012100/71012100_2024_07.html
29859,202407,71012200,ARMENIA,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29860,202407,71012200,AUSTRALIA,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29861,202407,71012200,BRAZIL,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29862,202407,71012200,CANADA,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29863,202407,71012200,DENMARK,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29864,202407,71012200,FRANCE,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29865,202407,71012200,GERMANY,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29866,202407,71012200,HONG KONG,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29867,202407,71012200,ITALY,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29868,202407,71012200,JAPAN,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29869,202407,71012200,KOREA RP,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29870,202407,71012200,LEBANON,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29871,202407,71012200,MAURITIUS,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29872,202407,71012200,NETHERLAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29873,202407,71012200,NEW ZEALAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29874,202407,71012200,SPAIN,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29875,202407,71012200,SWEDEN,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29876,202407,71012200,SWITZERLAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29877,202407,71012200,THAILAND,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29878,202407,71012200,U ARAB EMTS,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29879,202407,71012200,U K,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29880,202407,71012200,U S A,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29881,202407,71012200,VIETNAM SOC REP,export,0,0.0,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29882,202407,71012200,TOTAL,export,1,0.01,R,KGS,2026-08-20,gemstrategy_data/raw/export/71012200/71012200_2024_07.html
29883,202407,71031031,AUSTRALIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29884,202407,71031031,CANADA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29885,202407,71031031,HONG KONG,export,0,0.02,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29886,202407,71031031,ISRAEL,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29887,202407,71031031,ITALY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29888,202407,71031031,KOREA RP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29889,202407,71031031,NORWAY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29890,202407,71031031,RUSSIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29891,202407,71031031,SLOVAK REP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29892,202407,71031031,THAILAND,export,0,0.04,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29893,202407,71031031,U ARAB EMTS,export,0,0.05,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29894,202407,71031031,U K,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29895,202407,71031031,U S A,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29896,202407,71031031,TOTAL,export,1,0.11,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031031/71031031_2024_07.html
29897,202407,71031041,CANADA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29898,202407,71031041,FRANCE,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29899,202407,71031041,GERMANY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29900,202407,71031041,GREECE,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29901,202407,71031041,HONG KONG,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29902,202407,71031041,ITALY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29903,202407,71031041,JAPAN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29904,202407,71031041,KOREA RP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29905,202407,71031041,NORWAY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29906,202407,71031041,POLAND,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29907,202407,71031041,SLOVENIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29908,202407,71031041,SPAIN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29909,202407,71031041,SWEDEN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29910,202407,71031041,SWITZERLAND,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29911,202407,71031041,THAILAND,export,0,0.01,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29912,202407,71031041,U ARAB EMTS,export,0,0.01,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29913,202407,71031041,U K,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29914,202407,71031041,U S A,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29915,202407,71031041,TOTAL,export,1,0.02,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031041/71031041_2024_07.html
29916,202407,71031042,ARMENIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29917,202407,71031042,AUSTRALIA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29918,202407,71031042,CANADA,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29919,202407,71031042,CHILE,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29920,202407,71031042,FRANCE,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29921,202407,71031042,GERMANY,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29922,202407,71031042,HONG KONG,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29923,202407,71031042,JAPAN,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29924,202407,71031042,KOREA RP,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29925,202407,71031042,MEXICO,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29926,202407,71031042,QATAR,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29927,202407,71031042,SINGAPORE,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29928,202407,71031042,THAILAND,export,0,0.04,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29929,202407,71031042,U K,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29930,202407,71031042,U S A,export,0,0.0,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29931,202407,71031042,TOTAL,export,1,0.04,R,KGS,2026-08-21,gemstrategy_data/raw/export/71031042/71031042_2024_07.html
29932,202407,71039110,ALBANIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29933,202407,71039110,ARMENIA,export,0,0.03,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29934,202407,71039110,AUSTRALIA,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29935,202407,71039110,AUSTRIA,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29936,202407,71039110,BAHARAIN IS,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29937,202407,71039110,BELGIUM,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29938,202407,71039110,BRAZIL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29939,202407,71039110,CANADA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29940,202407,71039110,CHINA P RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29941,202407,71039110,CYPRUS,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29942,202407,71039110,DENMARK,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29943,202407,71039110,EGYPT A RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29944,202407,71039110,FRANCE,export,0,0.03,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29945,202407,71039110,GERMANY,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29946,202407,71039110,GREECE,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29947,202407,71039110,HONG KONG,export,0,0.07,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29948,202407,71039110,INDONESIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29949,202407,71039110,IRELAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29950,202407,71039110,ISRAEL,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29951,202407,71039110,ITALY,export,0,0.04,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29952,202407,71039110,JAPAN,export,0,0.08,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29953,202407,71039110,JORDAN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29954,202407,71039110,KOREA RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29955,202407,71039110,LATVIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29956,202407,71039110,MACAO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29957,202407,71039110,MAURITIUS,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29958,202407,71039110,MEXICO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29959,202407,71039110,MOLDOVA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29960,202407,71039110,MONGOLIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29961,202407,71039110,NEPAL,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29962,202407,71039110,NETHERLAND,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29963,202407,71039110,NEW ZEALAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29964,202407,71039110,PANAMA REPUBLIC,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29965,202407,71039110,POLAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29966,202407,71039110,PORTUGAL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29967,202407,71039110,QATAR,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29968,202407,71039110,ROMANIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29969,202407,71039110,SAUDI ARAB,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29970,202407,71039110,SINGAPORE,export,0,0.06,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29971,202407,71039110,SLOVAK REP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29972,202407,71039110,SLOVENIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29973,202407,71039110,SOUTH AFRICA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29974,202407,71039110,SPAIN,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29975,202407,71039110,SWEDEN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29976,202407,71039110,SWITZERLAND,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29977,202407,71039110,TAIWAN,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29978,202407,71039110,THAILAND,export,0,0.09,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29979,202407,71039110,TURKEY,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29980,202407,71039110,U ARAB EMTS,export,0,0.9,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29981,202407,71039110,U K,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29982,202407,71039110,U S A,export,0,0.12,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29983,202407,71039110,UNION OF SERBIA & MONTENEGRO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29984,202407,71039110,VIETNAM SOC REP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29985,202407,71039110,TOTAL,export,1,1.57,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039110/71039110_2024_07.html
29986,202407,71039120,ARGENTINA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29987,202407,71039120,ARMENIA,export,0,0.1,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29988,202407,71039120,AUSTRALIA,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29989,202407,71039120,AUSTRIA,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29990,202407,71039120,BAHARAIN IS,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29991,202407,71039120,BELGIUM,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29992,202407,71039120,BRAZIL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29993,202407,71039120,CANADA,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29994,202407,71039120,CHILE,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29995,202407,71039120,CHINA P RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29996,202407,71039120,COLOMBIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29997,202407,71039120,CZECH REPUBLIC,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29998,202407,71039120,DENMARK,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
29999,202407,71039120,EGYPT A RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30000,202407,71039120,FRANCE,export,0,0.02,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30001,202407,71039120,GEORGIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30002,202407,71039120,GERMANY,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30003,202407,71039120,GREECE,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30004,202407,71039120,HONG KONG,export,0,0.11,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30005,202407,71039120,HUNGARY,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30006,202407,71039120,INDONESIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30007,202407,71039120,IRELAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30008,202407,71039120,ISRAEL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30009,202407,71039120,ITALY,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30010,202407,71039120,JAPAN,export,0,0.04,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30011,202407,71039120,JORDAN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30012,202407,71039120,KOREA RP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30013,202407,71039120,LEBANON,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30014,202407,71039120,LITHUANIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30015,202407,71039120,MACAO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30016,202407,71039120,MEXICO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30017,202407,71039120,NEPAL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30018,202407,71039120,NETHERLAND,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30019,202407,71039120,NEW ZEALAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30020,202407,71039120,OMAN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30021,202407,71039120,PANAMA REPUBLIC,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30022,202407,71039120,PERU,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30023,202407,71039120,PHILIPPINES,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30024,202407,71039120,POLAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30025,202407,71039120,PORTUGAL,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30026,202407,71039120,PUERTO RICO,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30027,202407,71039120,ROMANIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30028,202407,71039120,SAUDI ARAB,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30029,202407,71039120,SINGAPORE,export,0,0.1,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30030,202407,71039120,SLOVAK REP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30031,202407,71039120,SLOVENIA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30032,202407,71039120,SOUTH AFRICA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30033,202407,71039120,SPAIN,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30034,202407,71039120,SRI LANKA DSR,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30035,202407,71039120,SWEDEN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30036,202407,71039120,SWITZERLAND,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30037,202407,71039120,TAIWAN,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30038,202407,71039120,THAILAND,export,0,0.16,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30039,202407,71039120,TURKEY,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30040,202407,71039120,U ARAB EMTS,export,0,0.29,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30041,202407,71039120,U K,export,0,0.03,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30042,202407,71039120,U S A,export,0,0.13,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30043,202407,71039120,VIETNAM SOC REP,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30044,202407,71039120,TOTAL,export,1,1.09,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039120/71039120_2024_07.html
30045,202407,71039130,ARGENTINA,export,0,0.0,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039130/71039130_2024_07.html
30046,202407,71039130,ARMENIA,export,0,0.26,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039130/71039130_2024_07.html
30047,202407,71039130,AUSTRALIA,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039130/71039130_2024_07.html
30048,202407,71039130,AUSTRIA,export,0,0.03,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039130/71039130_2024_07.html
30049,202407,71039130,BAHARAIN IS,export,0,0.01,R,CTM,2026-08-21,gemstrategy_data/raw/export/71039130/71039130_2024_07.html
